Order,Family,Genus_Species_Accepted,Genus_Accepted,PMkr2.LCVP.moldat.PvAb.Ap24,NEW_Fruit_fleshy_or_dry_rev_checked_Anna,Fruit_color,ID
Lamiales,Lamiaceae,Gmelina_arborea,Gmelina,NA,NA,yellow,67079
Lamiales,Lamiaceae,Gmelina_asiatica,Gmelina,NA,fleshy,yellow,67055
Lamiales,Lamiaceae,Gmelina_asiatica,Gmelina,NA,NA,yellow,67080
Lamiales,Lamiaceae,Gmelina_dalrympleana,Gmelina,NA,fleshy,NA,67056
Lamiales,Lamiaceae,Gmelina_dalrympleana,Gmelina,NA,NA,NA,67057
Lamiales,Lamiaceae,Gmelina_dalrympleana,Gmelina,NA,fleshy,pink or magenta,67069
Lamiales,Lamiaceae,Gmelina_dalrympleana,Gmelina,NA,NA,red,67081
Lamiales,Lamiaceae,Gmelina_leichhardtii,Gmelina,NA,NA,NA,67066
Lamiales,Lamiaceae,Gmelina_leichhardtii,Gmelina,NA,fleshy,purplish-blue,67067
Lamiales,Lamiaceae,Gmelina_leichhardtii,Gmelina,NA,fleshy,NA,67068
Lamiales,Lamiaceae,Gmelina_leichhardtii,Gmelina,NA,NA,black,67083
Lamiales,Lamiaceae,Gmelina_moluccana,Gmelina,NA,fleshy,blue,67070
Lamiales,Lamiaceae,Gmelina_moluccana,Gmelina,NA,NA,NA,67071
Lamiales,Lamiaceae,Premna_acuminata,Premna,NA,fleshy,NA,120961
Lamiales,Lamiaceae,Premna_acuminata,Premna,NA,NA,NA,120962
Lamiales,Lamiaceae,Premna_acuminata,Premna,NA,NA,NA,120963
Lamiales,Lamiaceae,Premna_acuminata,Premna,NA,NA,black,121003
Lamiales,Lamiaceae,Premna_dallachyana,Premna,NA,NA,NA,120970
Lamiales,Lamiaceae,Premna_dallachyana,Premna,NA,fleshy,NA,120971
Lamiales,Lamiaceae,Premna_dallachyana,Premna,NA,NA,black,121009
Lamiales,Lamiaceae,Premna_limbata,Premna,NA,fleshy,NA,120980
Lamiales,Lamiaceae,Premna_limbata,Premna,NA,NA,black,121018
Lamiales,Lamiaceae,Premna_mollissima,Premna,NA,fleshy,black,120977
Lamiales,Lamiaceae,Premna_mollissima,Premna,NA,NA,NA,120978
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,NA,120995
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,NA,120996
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,dry,NA,120997
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121031
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121032
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121033
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121034
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121035
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121036
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121037
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121038
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121039
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121040
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121041
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121042
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121043
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121044
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121045
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121046
Lamiales,Lamiaceae,Premna_senensis,Premna,NA,NA,black,121047
Lamiales,Lamiaceae,Rotheca_myricoides,Rotheca,NA,NA,NA,42554
Lamiales,Lamiaceae,Rotheca_myricoides,Rotheca,NA,fleshy,red to black when ripe,131440
Lamiales,Lamiaceae,Rotheca_myricoides,Rotheca,NA,fleshy,NA,131441
Lamiales,Lamiaceae,Rotheca_myricoides,Rotheca,NA,NA,NA,131442
Lamiales,Lamiaceae,Rotheca_myricoides,Rotheca,NA,NA,black,131463
Lamiales,Lamiaceae,Rotheca_myricoides,Rotheca,NA,NA,black,131464
Lamiales,Lamiaceae,Rotheca_myricoides,Rotheca,NA,NA,black,131465
Lamiales,Lamiaceae,Rotheca_myricoides,Rotheca,NA,NA,black,131466
Lamiales,Lamiaceae,Rotheca_myricoides,Rotheca,NA,NA,black,131467
Lamiales,Lamiaceae,Rotheca_myricoides,Rotheca,NA,NA,black,131468
Lamiales,Lamiaceae,Rotheca_quadrangulata,Rotheca,NA,fleshy,NA,33812
Lamiales,Lamiaceae,Rotheca_quadrangulata,Rotheca,NA,NA,red,131470
Lamiales,Lamiaceae,Rotheca_quadrangulata,Rotheca,NA,NA,red,131471
Lamiales,Lamiaceae,Rotheca_quadrangulata,Rotheca,NA,NA,red,131472
Lamiales,Lamiaceae,Rotheca_quadrangulata,Rotheca,NA,NA,red,131473
Lamiales,Lamiaceae,Rotheca_quadrangulata,Rotheca,NA,NA,red,131474
Lamiales,Lamiaceae,Rotheca_quadrangulata,Rotheca,NA,NA,red,131475
Lamiales,Lamiaceae,Rotheca_quadrangulata,Rotheca,NA,NA,red,131476
Lamiales,Lamiaceae,Rotheca_quadrangulata,Rotheca,NA,NA,red,131477
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,fleshy,dark green to black when ripe,131445
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131491
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131492
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131493
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131494
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131495
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131496
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131497
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131498
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131499
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131500
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131501
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131502
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131503
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131504
Lamiales,Lamiaceae,Rotheca_wildii,Rotheca,NA,NA,black,131505
Lamiales,Lamiaceae,Teijsmanniodendron_bogoriense,Teijsmanniodendron,NA,NA,NA,150063
Lamiales,Lamiaceae,Teijsmanniodendron_bogoriense,Teijsmanniodendron,NA,fleshy,purple,150064
Lamiales,Lamiaceae,Vitex_acuminata,Vitex,NA,fleshy,NA,159834
Lamiales,Lamiaceae,Vitex_acuminata,Vitex,NA,NA,NA,159835
Lamiales,Lamiaceae,Vitex_acuminata,Vitex,NA,NA,NA,159836
Lamiales,Lamiaceae,Vitex_acuminata,Vitex,NA,NA,black,159989
Lamiales,Lamiaceae,Vitex_amaniensis,Vitex,NA,NA,NA,159840
Lamiales,Lamiaceae,Vitex_amaniensis,Vitex,NA,fleshy,NA,159841
Lamiales,Lamiaceae,Vitex_amaniensis,Vitex,NA,NA,NA,160005
Lamiales,Lamiaceae,Vitex_amaniensis,Vitex,NA,NA,black,160006
Lamiales,Lamiaceae,Vitex_aurea,Vitex,NA,fleshy,brown,160009
Lamiales,Lamiaceae,Vitex_aurea,Vitex,NA,NA,black,160067
Lamiales,Lamiaceae,Vitex_beraviensis,Vitex,NA,NA,NA,159842
Lamiales,Lamiaceae,Vitex_beraviensis,Vitex,NA,fleshy,purple,160011
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,fleshy,black,159845
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,NA,159846
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,NA,159847
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,NA,159987
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,orange,160015
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,orange,160016
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,orange,160017
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,orange,160018
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,orange,160019
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,orange,160020
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,orange,160021
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,orange,160022
Lamiales,Lamiaceae,Vitex_buchananii,Vitex,NA,NA,orange,160023
Lamiales,Lamiaceae,Vitex_cauliflora,Vitex,NA,fleshy,purple,160024
Lamiales,Lamiaceae,Vitex_chrysomallum,Vitex,NA,NA,NA,159853
Lamiales,Lamiaceae,Vitex_chrysomallum,Vitex,NA,fleshy,NA,160027
Lamiales,Lamiaceae,Vitex_chrysomallum,Vitex,NA,NA,green,160028
Lamiales,Lamiaceae,Vitex_cofassus,Vitex,NA,NA,NA,159854
Lamiales,Lamiaceae,Vitex_cofassus,Vitex,NA,fleshy,black,159855
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,NA,159869
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,fleshy,purple-black,159870
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,NA,159871
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,NA,159872
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,NA,159873
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,fleshy,NA,159874
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,NA,159930
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160034
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160035
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160036
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160037
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160038
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160039
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160040
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160041
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160042
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160043
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160044
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160045
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160046
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160047
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160048
Lamiales,Lamiaceae,Vitex_doniana,Vitex,NA,NA,black,160049
Lamiales,Lamiaceae,Vitex_elakelakensis,Vitex,NA,fleshy,red,160050
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,fleshy,purple-black,159877
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,NA,159878
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,NA,159879
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160007
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160008
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160052
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160053
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160054
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160055
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160056
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160057
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160058
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160059
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160060
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160061
Lamiales,Lamiaceae,Vitex_ferruginea,Vitex,NA,NA,black,160062
Lamiales,Lamiaceae,Vitex_glabrata,Vitex,NA,NA,NA,159886
Lamiales,Lamiaceae,Vitex_glabrata,Vitex,NA,NA,NA,159887
Lamiales,Lamiaceae,Vitex_glabrata,Vitex,NA,NA,NA,159888
Lamiales,Lamiaceae,Vitex_glabrata,Vitex,NA,fleshy,NA,159892
Lamiales,Lamiaceae,Vitex_glabrata,Vitex,NA,NA,black,160074
Lamiales,Lamiaceae,Vitex_glabrata,Vitex,NA,NA,black,160149
Lamiales,Lamiaceae,Vitex_grandidiana,Vitex,NA,fleshy,red,160070
Lamiales,Lamiaceae,Vitex_hispidissima,Vitex,NA,fleshy,red,160076
Lamiales,Lamiaceae,Vitex_madagascariensis,Vitex,NA,fleshy,brown,160084
Lamiales,Lamiaceae,Vitex_madiensis,Vitex,NA,NA,NA,159900
Lamiales,Lamiaceae,Vitex_madiensis,Vitex,NA,NA,NA,159901
Lamiales,Lamiaceae,Vitex_madiensis,Vitex,NA,NA,NA,159902
Lamiales,Lamiaceae,Vitex_madiensis,Vitex,NA,fleshy,purplish-black,159903
Lamiales,Lamiaceae,Vitex_madiensis,Vitex,NA,NA,NA,160085
Lamiales,Lamiaceae,Vitex_madiensis,Vitex,NA,NA,NA,160086
Lamiales,Lamiaceae,Vitex_masoalensis,Vitex,NA,fleshy,purple,160087
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,NA,159904
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,NA,159905
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,NA,159906
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,NA,159907
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,fleshy,black,159908
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,NA,159909
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,black,159910
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,NA,159911
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,NA,159912
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,NA,159913
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,NA,159914
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,NA,159920
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,NA,159921
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,black,160088
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,black,160089
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,black,160090
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,black,160091
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,black,160092
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,black,160093
Lamiales,Lamiaceae,Vitex_megapotamica,Vitex,NA,NA,black,160094
Lamiales,Lamiaceae,Vitex_melicopea,Vitex,NA,fleshy,NA,159915
Lamiales,Lamiaceae,Vitex_melicopea,Vitex,NA,NA,black,160095
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,fleshy,dark-brown to black,159919
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160098
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160099
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160100
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160101
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160102
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160103
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160104
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160105
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160106
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160107
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160108
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160109
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160110
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160111
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160112
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160113
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160114
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160115
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160116
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160117
Lamiales,Lamiaceae,Vitex_mombassae,Vitex,NA,NA,black,160118
Lamiales,Lamiaceae,Vitex_patula,Vitex,NA,fleshy,black,159932
Lamiales,Lamiaceae,Vitex_patula,Vitex,NA,NA,NA,159933
Lamiales,Lamiaceae,Vitex_patula,Vitex,NA,NA,NA,159934
Lamiales,Lamiaceae,Vitex_patula,Vitex,NA,NA,black,160125
Lamiales,Lamiaceae,Vitex_patula,Vitex,NA,NA,black,160126
Lamiales,Lamiaceae,Vitex_patula,Vitex,NA,NA,black,160127
Lamiales,Lamiaceae,Vitex_patula,Vitex,NA,NA,black,160128
Lamiales,Lamiaceae,Vitex_patula,Vitex,NA,NA,black,160129
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,NA,159935
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,fleshy,shiny black,159936
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160130
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160131
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160132
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160133
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160134
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160135
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160136
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160137
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160138
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160139
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160140
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160141
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160142
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160143
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160144
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160145
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160146
Lamiales,Lamiaceae,Vitex_payos,Vitex,NA,NA,black,160147
Lamiales,Lamiaceae,Vitex_perrieri,Vitex,NA,NA,NA,159939
Lamiales,Lamiaceae,Vitex_perrieri,Vitex,NA,fleshy,brown,160150
Lamiales,Lamiaceae,Vitex_pervillei,Vitex,NA,NA,NA,159940
Lamiales,Lamiaceae,Vitex_pervillei,Vitex,NA,fleshy,green,160151
Lamiales,Lamiaceae,Vitex_petersiana,Vitex,NA,fleshy,black,159941
Lamiales,Lamiaceae,Vitex_petersiana,Vitex,NA,NA,black,160152
Lamiales,Lamiaceae,Vitex_petersiana,Vitex,NA,NA,black,160153
Lamiales,Lamiaceae,Vitex_petersiana,Vitex,NA,NA,black,160154
Lamiales,Lamiaceae,Vitex_petersiana,Vitex,NA,NA,black,160155
Lamiales,Lamiaceae,Vitex_petersiana,Vitex,NA,NA,black,160156
Lamiales,Lamiaceae,Vitex_petersiana,Vitex,NA,NA,black,160157
Lamiales,Lamiaceae,Vitex_petersiana,Vitex,NA,NA,black,160158
Lamiales,Lamiaceae,Vitex_petersiana,Vitex,NA,NA,black,160159
Lamiales,Lamiaceae,Vitex_petersiana,Vitex,NA,NA,black,160160
Lamiales,Lamiaceae,Vitex_queenslandica,Vitex,NA,fleshy,NA,160198
Lamiales,Lamiaceae,Vitex_queenslandica,Vitex,NA,NA,black,160199
Lamiales,Lamiaceae,Vitex_schliebenii,Vitex,NA,fleshy,white to purple black,159962
Lamiales,Lamiaceae,Vitex_schliebenii,Vitex,NA,NA,black,160174
Lamiales,Lamiaceae,Vitex_schliebenii,Vitex,NA,NA,black,160175
Lamiales,Lamiaceae,Vitex_schliebenii,Vitex,NA,NA,black,160176
Lamiales,Lamiaceae,Vitex_schliebenii,Vitex,NA,NA,black,160177
Lamiales,Lamiaceae,Vitex_schliebenii,Vitex,NA,NA,black,160178
Lamiales,Lamiaceae,Vitex_schliebenii,Vitex,NA,NA,black,160179
Lamiales,Lamiaceae,Vitex_schliebenii,Vitex,NA,NA,black,160180
Lamiales,Lamiaceae,Vitex_triflora,Vitex,NA,NA,NA,159973
Lamiales,Lamiaceae,Vitex_triflora,Vitex,NA,fleshy,NA,159974
Lamiales,Lamiaceae,Vitex_triflora,Vitex,NA,NA,NA,159975
Lamiales,Lamiaceae,Vitex_triflora,Vitex,NA,NA,black,160187
Lamiales,Oleaceae,Chionanthus_axillaris,Chionanthus,NA,NA,NA,31070
Lamiales,Oleaceae,Chionanthus_axillaris,Chionanthus,NA,NA,NA,31071
Lamiales,Oleaceae,Chionanthus_axillaris,Chionanthus,NA,fleshy,NA,31072
Lamiales,Oleaceae,Chionanthus_axillaris,Chionanthus,NA,NA,NA,31073
Lamiales,Oleaceae,Chionanthus_axillaris,Chionanthus,NA,NA,black,31128
Lamiales,Oleaceae,Chionanthus_brassii,Chionanthus,NA,fleshy,blue;green,31077
Lamiales,Oleaceae,Chionanthus_brassii,Chionanthus,NA,NA,NA,31078
Lamiales,Oleaceae,Chionanthus_sleumeri,Chionanthus,NA,NA,NA,31117
Lamiales,Oleaceae,Chionanthus_sleumeri,Chionanthus,NA,fleshy,NA,31118
Lamiales,Oleaceae,Chionanthus_sleumeri,Chionanthus,NA,NA,black,31165
Lamiales,Oleaceae,Chionanthus_vitiensis,Chionanthus,NA,fleshy,yellow,31125
Lamiales,Oleaceae,Chionanthus_vitiensis,Chionanthus,NA,NA,NA,31126
Lamiales,Oleaceae,Chionanthus_vitiensis,Chionanthus,NA,NA,yellow,31167
Lamiales,Oleaceae,Jasminum_angustifolium,Jasminum,NA,fleshy,black,79877
Lamiales,Oleaceae,Jasminum_angustifolium,Jasminum,NA,NA,NA,79878
Lamiales,Oleaceae,Jasminum_angustifolium,Jasminum,NA,NA,NA,79941
Lamiales,Oleaceae,Jasminum_angustifolium,Jasminum,NA,NA,black,79962
Lamiales,Oleaceae,Jasminum_auriculatum,Jasminum,NA,fleshy,black,79879
Lamiales,Oleaceae,Jasminum_dallachyi,Jasminum,NA,fleshy,NA,79885
Lamiales,Oleaceae,Jasminum_dallachyi,Jasminum,NA,NA,NA,79886
Lamiales,Oleaceae,Jasminum_dallachyi,Jasminum,NA,NA,NA,79887
Lamiales,Oleaceae,Jasminum_dallachyi,Jasminum,NA,NA,black,79974
Lamiales,Oleaceae,Jasminum_elongatum,Jasminum,NA,fleshy,NA,79873
Lamiales,Oleaceae,Jasminum_elongatum,Jasminum,NA,fleshy,NA,79900
Lamiales,Oleaceae,Jasminum_elongatum,Jasminum,NA,NA,black,79901
Lamiales,Oleaceae,Jasminum_elongatum,Jasminum,NA,NA,black,79985
Lamiales,Oleaceae,Jasminum_elongatum,Jasminum,NA,NA,black,79986
Lamiales,Oleaceae,Jasminum_greveanum,Jasminum,NA,fleshy,black,80025
Lamiales,Oleaceae,Jasminum_kajewskii,Jasminum,NA,fleshy,NA,79917
Lamiales,Oleaceae,Jasminum_kajewskii,Jasminum,NA,NA,NA,79918
Lamiales,Oleaceae,Jasminum_kajewskii,Jasminum,NA,NA,black,80026
Lamiales,Oleaceae,Jasminum_kitchingii,Jasminum,NA,NA,black,80027
Lamiales,Oleaceae,Jasminum_kitchingii,Jasminum,NA,fleshy,black,80028
Lamiales,Oleaceae,Jasminum_longipetalum,Jasminum,NA,fleshy,NA,79922
Lamiales,Oleaceae,Jasminum_longipetalum,Jasminum,NA,NA,black,80029
Lamiales,Oleaceae,Jasminum_nummulariifolium,Jasminum,NA,fleshy,black,80041
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,fleshy,black,79947
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,79948
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80054
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80055
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80056
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80057
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80058
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80059
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80060
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,black,80061
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80062
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80063
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80064
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80065
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80066
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80067
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80068
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80069
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80070
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80071
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80072
Lamiales,Oleaceae,Jasminum_stenolobum,Jasminum,NA,NA,NA,80073
Lamiales,Oleaceae,Jasminum_streptopus,Jasminum,NA,fleshy,back,79949
Lamiales,Oleaceae,Jasminum_streptopus,Jasminum,NA,NA,black,80074
Lamiales,Oleaceae,Jasminum_streptopus,Jasminum,NA,NA,black,80075
Lamiales,Oleaceae,Jasminum_streptopus,Jasminum,NA,NA,black,80076
Lamiales,Oleaceae,Jasminum_streptopus,Jasminum,NA,NA,black,80077
Lamiales,Oleaceae,Jasminum_streptopus,Jasminum,NA,NA,black,80078
Lamiales,Oleaceae,Jasminum_streptopus,Jasminum,NA,NA,black,80079
Lamiales,Oleaceae,Jasminum_streptopus,Jasminum,NA,NA,black,80080
Lamiales,Oleaceae,Jasminum_streptopus,Jasminum,NA,NA,black,80081
